Timestamp,Temperature,Vibration,Motor_Current,Machine_Health,Machine_Status,Remaining_Useful_Life_Days
2047-12-28 19:46:02,69.69,1.03,9.48,45.5,Moderate Wear,88
2047-12-29 19:46:02,67.55,1.22,9.18,45.0,Moderate Wear,87
2047-12-30 19:46:02,67.08,1.17,9.8,44.5,Moderate Wear,86
2047-12-31 19:46:02,65.58,1.21,9.98,44.1,Moderate Wear,85
2048-01-01 19:46:02,68.4,1.08,10.06,43.6,Moderate Wear,84
2048-01-02 19:46:02,66.54,1.04,10.08,43.2,Moderate Wear,83
2048-01-03 19:46:02,68.01,1.28,10.28,42.7,Moderate Wear,82
2048-01-04 19:46:02,70.51,1.97,11.6,42.2,Moderate Wear,81
2048-01-05 19:46:02,66.42,1.15,9.73,41.8,Moderate Wear,80
2048-01-06 19:46:02,72.59,1.81,10.86,41.3,Moderate Wear,79
2048-01-07 19:46:02,66.64,1.56,9.44,40.9,Moderate Wear,78
2048-01-08 19:46:02,66.71,1.13,10.08,40.4,Moderate Wear,77
2048-01-09 19:46:02,68.46,1.82,9.69,39.9,Critical,76
2048-01-10 19:46:02,66.42,1.61,10.47,39.5,Critical,75
2048-01-11 19:46:02,67.92,1.39,9.99,39.0,Critical,74
2048-01-12 19:46:02,66.54,1.95,9.94,38.6,Critical,73
2048-01-13 19:46:02,66.52,1.32,10.33,38.1,Critical,72
2048-01-14 19:46:02,68.87,1.43,10.7,37.6,Critical,71
2048-01-15 19:46:02,71.74,1.91,12.09,37.2,Critical,70
2048-01-16 19:46:02,64.5,1.83,10.44,36.7,Critical,69
2048-01-17 19:46:02,68.6,1.82,9.96,36.3,Critical,68
2048-01-18 19:46:02,66.54,1.67,10.23,35.8,Critical,67
2048-01-19 19:46:02,64.46,1.82,10.2,35.3,Critical,66
2048-01-20 19:46:02,69.48,2.27,11.2,34.9,Critical,65
2048-01-21 19:46:02,68.7,1.85,10.08,34.4,Critical,64
2048-01-22 19:46:02,69.85,1.99,11.87,34.0,Critical,63
2048-01-23 19:46:02,67.22,1.35,10.81,33.5,Critical,62
2048-01-24 19:46:02,64.49,1.13,10.18,33.0,Critical,61
2048-01-25 19:46:02,67.38,1.76,9.87,32.6,Critical,60
2048-01-26 19:46:02,68.24,1.55,10.74,32.1,Critical,59
2048-01-27 19:46:02,67.38,1.5,10.82,31.7,Critical,58
2048-01-28 19:46:02,69.06,2.08,10.88,31.2,Critical,57
2048-01-29 19:46:02,68.67,1.78,10.77,30.7,Critical,56
2048-01-30 19:46:02,69.63,1.9,10.09,30.3,Critical,55
2048-01-31 19:46:02,64.64,1.33,11.48,29.8,Critical,54
2048-02-01 19:46:02,67.42,1.72,11.58,29.4,Critical,53
2048-02-02 19:46:02,70.17,1.67,10.59,28.9,Critical,52
2048-02-03 19:46:02,72.03,1.89,12.25,28.4,Critical,51
2048-02-04 19:46:02,68.57,1.6,10.54,28.0,Critical,50
2048-02-05 19:46:02,68.03,2.22,10.6,27.5,Critical,49
2048-02-06 19:46:02,72.43,1.95,11.96,27.0,Critical,48
2048-02-07 19:46:02,71.73,1.62,10.85,26.6,Critical,47
2048-02-08 19:46:02,71.27,2.21,11.99,26.1,Critical,46
2048-02-09 19:46:02,66.44,1.76,11.31,25.7,Critical,45
2048-02-10 19:46:02,72.64,2.04,10.75,25.2,Critical,44
2048-02-11 19:46:02,67.25,2.25,11.25,24.7,Critical,43
2048-02-12 19:46:02,71.29,2.25,11.92,24.3,Critical,42
2048-02-13 19:46:02,71.68,1.76,11.03,23.8,Critical,41
2048-02-14 19:46:02,66.9,2.66,10.46,23.4,Critical,40
2048-02-15 19:46:02,69.81,1.93,11.04,22.9,Critical,39
2048-02-16 19:46:02,66.63,2.84,11.43,22.4,Critical,38
2048-02-17 19:46:02,73.16,2.53,11.61,22.0,Critical,37
2048-02-18 19:46:02,69.29,2.7,10.72,21.5,Critical,36
2048-02-19 19:46:02,72.12,2.77,11.28,21.1,Critical,35
2048-02-20 19:46:02,71.98,2.3,12.52,20.6,Critical,34
2048-02-21 19:46:02,70.3,2.81,11.24,20.1,Critical,33
2048-02-22 19:46:02,70.5,3.42,12.57,19.7,Critical,32
2048-02-23 19:46:02,73.28,2.67,11.07,19.2,Critical,31
2048-02-24 19:46:02,70.3,2.46,11.45,18.8,Critical,30
2048-02-25 19:46:02,71.98,2.73,12.58,18.3,Critical,29
2048-02-26 19:46:02,70.57,2.59,10.87,17.8,Critical,28
2048-02-27 19:46:02,72.53,1.9,11.03,17.4,Critical,27
2048-02-28 19:46:02,72.92,3.04,12.36,16.9,Critical,26
2048-02-29 19:46:02,69.43,2.48,10.14,16.5,Critical,25
2048-03-01 19:46:02,73.35,2.52,11.46,16.0,Critical,24
2048-03-02 19:46:02,69.37,2.64,12.14,15.5,Critical,23
2048-03-03 19:46:02,68.23,2.53,11.7,15.1,Critical,22
2048-03-04 19:46:02,68.85,2.87,12.28,14.6,Failure,21
2048-03-05 19:46:02,82.7,2.15,12.01,14.2,Failure,20
2048-03-06 19:46:02,69.97,2.65,11.74,13.7,Failure,19
2048-03-07 19:46:02,72.42,2.7,12.2,13.2,Failure,18
2048-03-08 19:46:02,70.9,2.94,10.3,12.8,Failure,17
2048-03-09 19:46:02,74.66,2.82,14.24,12.3,Failure,16
2048-03-10 19:46:02,67.55,2.76,12.35,11.9,Failure,15
2048-03-11 19:46:02,69.18,2.41,11.77,11.4,Failure,14
2048-03-12 19:46:02,75.19,2.52,12.06,10.9,Failure,13
2048-03-13 19:46:02,73.81,3.46,12.67,10.5,Failure,12
2048-03-14 19:46:02,69.96,2.92,11.77,10.0,Failure,11
2048-03-15 19:46:02,73.98,3.4,12.42,9.6,Failure,10
2048-03-16 19:46:02,70.23,2.27,12.58,9.1,Failure,9
2048-03-17 19:46:02,,,,8.6,Failure,8
2048-03-18 19:46:02,75.08,3.18,10.64,8.2,Failure,7
2048-03-19 19:46:02,75.67,2.9,12.94,7.7,Failure,6
2048-03-20 19:46:02,70.04,3.38,14.15,7.3,Failure,5
2048-03-21 19:46:02,68.08,3.29,13.21,6.8,Failure,4
2048-03-22 19:46:02,65.61,3.04,12.66,6.3,Failure,3
2048-03-23 19:46:02,72.14,3.04,13.34,5.9,Failure,2
2048-03-24 19:46:02,72.04,3.28,12.7,5.4,Failure,1
2048-03-25 19:46:02,75.23,2.98,12.55,5.0,Failure,0
2048-03-26 19:46:02,75.99,3.03,13.14,4.5,Failure,0
2048-03-27 19:46:02,73.07,2.4,12.41,4.0,Failure,0
2048-03-28 19:46:02,75.54,2.88,13.19,3.6,Failure,0
2048-03-29 19:46:02,71.43,3.97,14.41,3.1,Failure,0
2048-03-30 19:46:02,73.79,2.47,12.21,2.6,Failure,0
2048-03-31 19:46:02,72.74,2.73,13.44,2.2,Failure,0
2048-04-01 19:46:02,72.64,2.81,13.53,1.7,Failure,0
2048-04-02 19:46:02,76.04,3.75,14.46,1.3,Failure,0
2048-04-03 19:46:02,77.95,4.06,13.08,0.8,Failure,0
2048-04-04 19:46:02,77.11,3.52,13.43,0.3,Failure,0
2048-04-05 19:46:02,76.99,2.36,12.46,0.0,Failure,0
2048-04-06 19:46:02,77.81,2.93,13.18,0.0,Failure,0
2048-04-07 19:46:02,77.12,3.28,14.28,0.0,Failure,0
2048-04-08 19:46:02,81.17,3.29,14.59,0.0,Failure,0
2048-04-09 19:46:02,71.84,3.24,13.79,0.0,Failure,0
2048-04-10 19:46:02,74.41,3.8,14.59,0.0,Failure,0
2048-04-11 19:46:02,69.62,3.88,13.02,0.0,Failure,0
2048-04-12 19:46:02,71.11,3.74,13.86,0.0,Failure,0
2047-05-24 19:46:02,61.55,0.19,7.86,100.0,Healthy,379
2047-05-25 19:46:02,62.48,0.2,7.88,100.0,Healthy,378
2047-05-26 19:46:02,62.31,0.21,7.83,100.0,Healthy,377
2047-05-27 19:46:02,62.15,0.23,7.82,99.9,Healthy,376
2047-05-28 19:46:02,62.21,0.19,7.87,100.0,Healthy,375
2047-05-29 19:46:02,61.34,0.21,7.91,100.0,Healthy,374
2047-05-30 19:46:02,61.57,0.19,7.81,100.0,Healthy,373
2047-05-31 19:46:02,61.9,0.2,7.84,99.9,Healthy,372
2047-06-01 19:46:02,61.5,0.21,7.87,99.9,Healthy,371
2047-06-02 19:46:02,61.55,0.2,7.89,100.0,Healthy,370
2047-06-03 19:46:02,61.67,0.16,7.89,99.9,Healthy,369
2047-06-04 19:46:02,60.9,0.13,7.83,100.0,Healthy,368
2047-06-05 19:46:02,61.47,0.19,7.84,100.0,Healthy,367
2047-06-06 19:46:02,61.11,0.17,7.87,99.9,Healthy,366
2047-06-07 19:46:02,61.15,0.19,7.94,99.9,Healthy,365
2047-06-08 19:46:02,60.59,0.19,7.9,100.0,Healthy,364
2047-06-09 19:46:02,61.29,0.2,7.93,100.0,Healthy,363
2047-06-10 19:46:02,60.8,0.17,7.86,99.9,Healthy,362
2047-06-11 19:46:02,61.86,0.2,7.83,99.9,Healthy,361
2047-06-12 19:46:02,61.49,0.19,7.85,99.9,Healthy,360
2047-06-13 19:46:02,61.56,0.16,7.85,99.9,Healthy,359
2047-06-14 19:46:02,61.87,0.18,7.85,99.8,Healthy,358
2047-06-15 19:46:02,61.63,0.18,7.87,99.8,Healthy,357
2047-06-16 19:46:02,61.46,0.2,7.86,99.8,Healthy,356
2047-06-17 19:46:02,61.17,0.18,7.83,99.9,Healthy,355
2047-06-18 19:46:02,61.67,0.23,7.86,100.0,Healthy,354
2047-06-19 19:46:02,61.4,0.19,7.84,99.9,Healthy,353
2047-06-20 19:46:02,61.23,0.2,7.85,99.9,Healthy,352
2047-06-21 19:46:02,61.24,0.15,7.84,99.8,Healthy,351
2047-06-22 19:46:02,61.28,0.2,7.85,99.9,Healthy,350
2047-06-23 19:46:02,61.21,0.19,7.86,99.9,Healthy,349
2047-06-24 19:46:02,61.13,0.2,7.76,99.9,Healthy,348
2047-06-25 19:46:02,61.35,0.18,7.85,99.7,Healthy,347
2047-06-26 19:46:02,61.68,0.18,7.88,99.8,Healthy,346
2047-06-27 19:46:02,62.07,0.17,7.92,99.8,Healthy,345
2047-06-28 19:46:02,61.26,0.18,7.8,99.7,Healthy,344
2047-06-29 19:46:02,61.55,0.21,7.86,99.9,Healthy,343
2047-06-30 19:46:02,61.58,0.18,7.87,99.8,Healthy,342
2047-07-01 19:46:02,62.51,0.17,7.87,99.8,Healthy,341
2047-07-02 19:46:02,62.33,0.19,7.91,99.7,Healthy,340
2047-07-03 19:46:02,62.06,0.23,7.9,99.6,Healthy,339
2047-07-04 19:46:02,61.52,0.16,7.86,99.8,Healthy,338
2047-07-05 19:46:02,61.57,0.15,7.91,99.7,Healthy,337
2047-07-06 19:46:02,61.69,0.23,7.86,99.8,Healthy,336
2047-07-07 19:46:02,61.13,0.22,7.84,99.8,Healthy,335
2047-07-08 19:46:02,61.35,0.23,7.86,99.7,Healthy,334
2047-07-09 19:46:02,61.36,0.21,7.82,99.8,Healthy,333
2047-07-10 19:46:02,61.48,0.16,7.86,99.7,Healthy,332
2047-07-11 19:46:02,61.14,0.19,7.84,99.6,Healthy,331
2047-07-12 19:46:02,61.61,0.2,7.77,99.7,Healthy,330
2047-07-13 19:46:02,61.72,0.15,7.73,99.9,Healthy,329
2047-07-14 19:46:02,61.71,0.2,7.81,99.6,Healthy,328
2047-07-15 19:46:02,61.84,0.21,7.78,99.7,Healthy,327
2047-07-16 19:46:02,61.66,0.19,7.83,99.8,Healthy,326
2047-07-17 19:46:02,61.83,0.22,7.81,99.8,Healthy,325
2047-07-18 19:46:02,62.36,0.24,7.92,99.8,Healthy,324
2047-07-19 19:46:02,61.66,0.21,7.87,99.7,Healthy,323
2047-07-20 19:46:02,61.71,0.19,7.85,99.8,Healthy,322
2047-07-21 19:46:02,61.78,0.21,7.83,99.7,Healthy,321
2047-07-22 19:46:02,61.47,0.22,7.94,99.6,Healthy,320
2047-07-23 19:46:02,,,,99.5,Healthy,319
2047-07-24 19:46:02,60.87,0.2,7.87,99.9,Healthy,318
2047-07-25 19:46:02,61.23,0.18,7.92,99.8,Healthy,317
2047-07-26 19:46:02,61.31,0.17,7.8,99.7,Healthy,316
2047-07-27 19:46:02,61.22,0.15,7.83,99.7,Healthy,315
2047-07-28 19:46:02,61.61,0.21,7.91,99.6,Healthy,314
2047-07-29 19:46:02,61.22,0.22,7.85,99.7,Healthy,313
2047-07-30 19:46:02,60.89,0.22,7.84,99.7,Healthy,312
2047-07-31 19:46:02,61.61,0.2,7.87,99.8,Healthy,311
2047-08-01 19:46:02,61.48,0.24,7.85,99.5,Healthy,310
2047-08-02 19:46:02,61.81,0.23,7.9,99.7,Healthy,309
2047-08-03 19:46:02,61.89,0.21,7.84,99.6,Healthy,308
2047-08-04 19:46:02,62.22,0.2,7.92,99.6,Healthy,307
2047-08-05 19:46:02,60.98,0.22,7.87,99.7,Healthy,306
2047-08-06 19:46:02,61.41,0.21,7.87,99.5,Healthy,305
2047-08-07 19:46:02,61.59,0.17,7.9,99.5,Healthy,304
2047-08-08 19:46:02,61.16,0.18,7.87,99.5,Healthy,303
2047-08-09 19:46:02,61.71,0.17,7.81,99.7,Healthy,302
2047-08-10 19:46:02,61.09,0.2,7.8,99.7,Healthy,301
2047-08-11 19:46:02,60.84,0.21,7.91,99.5,Healthy,300
2047-08-12 19:46:02,61.41,0.18,7.89,99.6,Healthy,299
2047-08-13 19:46:02,61.14,0.23,7.89,99.5,Healthy,298
2047-08-14 19:46:02,61.35,0.18,7.88,99.3,Healthy,297
2047-08-15 19:46:02,61.68,0.25,7.75,99.5,Healthy,296
2047-08-16 19:46:02,61.27,0.23,7.86,99.4,Healthy,295
2047-08-17 19:46:02,61.7,0.18,7.88,99.5,Healthy,294
2047-08-18 19:46:02,61.63,0.2,7.87,99.7,Healthy,293
2047-08-19 19:46:02,61.94,0.2,7.91,99.6,Healthy,292
2047-08-20 19:46:02,62.36,0.18,7.85,99.3,Healthy,291
2047-08-21 19:46:02,61.72,0.21,7.81,99.8,Healthy,290
2047-08-22 19:46:02,61.62,0.16,7.86,99.5,Healthy,289
2047-08-23 19:46:02,61.51,0.14,7.82,99.8,Healthy,288
2047-08-24 19:46:02,61.72,0.23,7.86,99.2,Healthy,287
2047-08-25 19:46:02,61.73,0.2,7.89,99.7,Healthy,286
2047-08-26 19:46:02,61.16,0.19,7.82,99.5,Healthy,285
2047-08-27 19:46:02,61.51,0.2,7.8,99.4,Healthy,284
2047-08-28 19:46:02,61.88,0.18,7.84,99.2,Healthy,283
2047-08-29 19:46:02,61.6,0.2,7.83,99.5,Healthy,282
2047-08-30 19:46:02,61.96,0.17,7.91,99.2,Healthy,281
2047-08-31 19:46:02,61.76,0.2,7.86,99.3,Healthy,280
2047-09-01 19:46:02,61.72,0.21,7.87,99.5,Healthy,279
2047-09-02 19:46:02,61.76,0.2,7.88,99.2,Healthy,278
2047-09-03 19:46:02,62.16,0.19,7.85,99.1,Healthy,277
2047-09-04 19:46:02,62.02,0.16,7.89,99.6,Healthy,276
2047-09-05 19:46:02,61.75,0.19,7.86,99.4,Healthy,275
2047-09-06 19:46:02,61.89,0.25,7.76,99.2,Healthy,274
2047-09-07 19:46:02,62.06,0.17,7.74,99.1,Healthy,273
2047-09-08 19:46:02,61.39,0.19,7.83,99.6,Healthy,272
2047-09-09 19:46:02,61.35,0.2,7.79,99.5,Healthy,271
2047-09-10 19:46:02,61.9,0.2,7.74,99.2,Healthy,270
2047-09-11 19:46:02,61.21,0.19,7.89,99.1,Healthy,269
2047-09-12 19:46:02,61.43,0.21,7.83,99.5,Healthy,268
2047-09-13 19:46:02,61.31,0.21,7.79,99.6,Healthy,267
2047-09-14 19:46:02,60.84,0.14,7.86,99.5,Healthy,266
2047-09-15 19:46:02,61.38,0.21,7.88,99.1,Healthy,265
2047-09-16 19:46:02,61.54,0.18,7.85,99.0,Healthy,264
2047-09-17 19:46:02,62.14,0.14,7.86,99.6,Healthy,263
2047-09-18 19:46:02,61.76,0.2,7.83,99.6,Healthy,262
2047-09-19 19:46:02,61.91,0.2,7.88,99.3,Healthy,261
2047-09-20 19:46:02,61.76,0.18,7.82,99.4,Healthy,260
2047-09-21 19:46:02,61.96,0.22,7.8,99.3,Healthy,259
2047-09-22 19:46:02,61.75,0.24,7.81,99.4,Healthy,258
2047-09-23 19:46:02,61.44,0.2,7.86,99.4,Healthy,257
2047-09-24 19:46:02,61.55,0.19,7.89,99.6,Healthy,256
2047-09-25 19:46:02,61.07,0.22,7.85,99.0,Healthy,255
2047-09-26 19:46:02,61.38,0.21,7.84,99.3,Healthy,254
2047-09-27 19:46:02,60.92,0.24,7.85,99.0,Healthy,253
2047-09-28 19:46:02,61.05,0.17,7.85,98.9,Healthy,252
2047-09-29 19:46:02,61.07,0.16,7.76,99.2,Healthy,251
2047-09-30 19:46:02,60.72,0.21,7.76,98.9,Healthy,250
2047-10-01 19:46:02,61.02,0.19,7.9,99.5,Healthy,249
2047-10-02 19:46:02,61.47,0.15,7.89,99.1,Healthy,248
2047-10-03 19:46:02,61.76,0.21,7.83,99.0,Healthy,247
2047-10-04 19:46:02,61.14,0.19,7.82,99.6,Healthy,246
2047-10-05 19:46:02,61.72,0.17,7.84,99.3,Healthy,245
2047-10-06 19:46:02,61.33,0.21,7.85,99.2,Healthy,244
2047-10-07 19:46:02,,,,99.5,Healthy,243
2047-10-08 19:46:02,62.04,0.2,7.8,99.1,Healthy,242
2047-10-09 19:46:02,62.01,0.2,7.87,99.5,Healthy,241
2047-10-10 19:46:02,61.42,0.19,7.88,99.1,Healthy,240
2047-10-11 19:46:02,61.55,0.16,7.82,99.3,Healthy,239
2047-10-12 19:46:02,61.28,0.17,7.87,99.2,Healthy,238
2047-10-13 19:46:02,61.88,0.18,7.87,98.9,Healthy,237
2047-10-14 19:46:02,61.32,0.17,7.89,99.0,Healthy,236
2047-10-15 19:46:02,61.2,0.25,7.85,99.5,Healthy,235
2047-10-16 19:46:02,61.45,0.15,7.88,99.2,Healthy,234
2047-10-17 19:46:02,61.53,0.18,7.93,99.5,Healthy,233
2047-10-18 19:46:02,61.4,0.16,7.83,98.1,Healthy,232
2047-10-19 19:46:02,61.2,0.17,7.8,98.1,Healthy,231
2047-10-20 19:46:02,61.2,0.24,7.85,98.1,Healthy,230
2047-10-21 19:46:02,61.41,0.22,7.81,97.7,Healthy,229
2047-10-22 19:46:02,61.42,0.3,7.83,97.3,Healthy,228
2047-10-23 19:46:02,61.97,0.31,7.82,96.9,Healthy,227
2047-10-24 19:46:02,61.5,0.32,7.77,96.5,Healthy,226
2047-10-25 19:46:02,61.84,0.3,7.87,96.1,Healthy,225
2047-10-26 19:46:02,61.96,0.32,7.8,95.7,Healthy,224
2047-10-27 19:46:02,61.63,0.38,7.92,95.3,Healthy,223
2047-10-28 19:46:02,62.15,0.36,7.88,94.9,Healthy,222
2047-10-29 19:46:02,61.75,0.38,7.86,94.5,Healthy,221
2047-10-30 19:46:02,61.89,0.41,7.84,94.1,Healthy,220
2047-10-31 19:46:02,61.93,0.38,7.99,93.7,Healthy,219
2047-11-01 19:46:02,61.89,0.37,7.88,93.3,Healthy,218
2047-11-02 19:46:02,62.07,0.38,7.99,92.9,Healthy,217
2047-11-03 19:46:02,62.15,0.41,7.92,92.5,Healthy,216
2047-11-04 19:46:02,62.18,0.36,8.01,92.1,Healthy,215
2047-11-05 19:46:02,62.41,0.4,8.06,91.6,Healthy,214
2047-11-06 19:46:02,62.79,0.37,7.98,91.2,Healthy,213
2047-11-07 19:46:02,62.64,0.38,8.03,90.8,Healthy,212
2047-11-08 19:46:02,62.44,0.35,7.99,90.4,Healthy,211
2047-11-09 19:46:02,62.28,0.32,8.13,90.0,Healthy,210
2047-11-10 19:46:02,63.1,0.34,8.02,89.6,Healthy,209
2047-11-11 19:46:02,62.48,0.28,8.07,89.2,Healthy,208
2047-11-12 19:46:02,62.08,0.35,8.09,88.8,Healthy,207
2047-11-13 19:46:02,62.51,0.29,8.05,88.4,Healthy,206
2047-11-14 19:46:02,61.78,0.27,8.12,88.0,Healthy,205
2047-11-15 19:46:02,62.01,0.28,8.09,87.6,Healthy,204
2047-11-16 19:46:02,61.86,0.29,8.09,87.2,Healthy,203
2047-11-17 19:46:02,,,,86.8,Healthy,202
2047-11-18 19:46:02,63.16,0.22,8.12,86.4,Healthy,201
2047-11-19 19:46:02,62.29,0.23,8.24,86.0,Healthy,200
2047-11-20 19:46:02,62.19,0.3,8.24,85.6,Healthy,199
2047-11-21 19:46:02,61.63,0.2,8.3,85.2,Healthy,198
2047-11-22 19:46:02,62.07,0.26,8.33,84.8,Healthy,197
2047-11-23 19:46:02,61.91,0.24,8.27,84.4,Healthy,196
2047-11-24 19:46:02,62.06,0.32,8.43,84.0,Healthy,195
2047-11-25 19:46:02,62.5,0.3,8.52,83.5,Healthy,194
2047-11-26 19:46:02,,,,83.1,Healthy,193
2047-11-27 19:46:02,62.54,0.45,8.34,82.7,Healthy,192
2047-11-28 19:46:02,62.33,0.44,8.41,82.3,Healthy,191
2047-11-29 19:46:02,62.68,0.46,8.45,81.9,Healthy,190
2047-11-30 19:46:02,62.57,0.47,8.4,81.5,Healthy,189
2047-12-01 19:46:02,62.93,0.5,8.47,81.1,Healthy,188
2047-12-02 19:46:02,62.43,0.47,8.52,80.7,Healthy,187
2047-12-03 19:46:02,62.51,0.61,8.36,80.3,Healthy,186
2047-12-04 19:46:02,62.25,0.63,8.48,79.9,Slight Wear,185
2047-12-05 19:46:02,62.62,0.61,8.38,79.5,Slight Wear,184
2047-12-06 19:46:02,62.42,0.74,8.52,79.1,Slight Wear,183
2047-12-07 19:46:02,62.99,0.76,8.45,78.7,Slight Wear,182
2047-12-08 19:46:02,63.12,0.77,8.58,78.3,Slight Wear,181
2047-12-09 19:46:02,63.24,0.76,8.6,77.9,Slight Wear,180
2047-12-10 19:46:02,62.26,0.87,8.6,77.5,Slight Wear,179
2047-12-11 19:46:02,63.48,0.88,8.75,77.1,Slight Wear,178
2047-12-12 19:46:02,63.67,0.91,8.64,76.7,Slight Wear,177
2047-12-13 19:46:02,65.19,1.04,8.79,76.3,Slight Wear,176
2047-12-14 19:46:02,63.42,0.87,8.67,75.8,Slight Wear,175
2047-12-15 19:46:02,63.89,0.97,8.9,75.4,Slight Wear,174
2047-12-16 19:46:02,64.76,1.05,8.73,75.0,Slight Wear,173
2047-12-17 19:46:02,64.02,1.0,8.77,74.6,Slight Wear,172
2047-12-18 19:46:02,63.98,1.01,8.9,74.2,Slight Wear,171
2047-12-19 19:46:02,64.24,1.03,9.03,73.8,Slight Wear,170
2047-12-20 19:46:02,65.09,0.92,8.79,73.4,Slight Wear,169
2047-12-21 19:46:02,64.15,1.04,8.97,73.0,Slight Wear,168
2047-12-22 19:46:02,63.33,0.95,9.1,72.6,Slight Wear,167
2047-12-23 19:46:02,64.35,1.0,9.11,72.2,Slight Wear,166
2047-12-24 19:46:02,64.64,1.03,9.08,71.8,Slight Wear,165
2047-12-25 19:46:02,65.48,1.05,9.31,71.4,Slight Wear,164
2047-12-26 19:46:02,65.24,1.04,9.02,71.0,Slight Wear,163
2047-12-27 19:46:02,65.01,0.98,9.04,70.6,Slight Wear,162
2047-12-28 19:46:02,65.19,1.06,9.08,70.2,Slight Wear,161
2047-12-29 19:46:02,65.39,1.03,9.15,69.8,Slight Wear,160
2047-12-30 19:46:02,64.98,0.93,9.26,69.4,Slight Wear,159
2047-12-31 19:46:02,64.6,1.03,9.48,69.0,Slight Wear,158
2048-01-01 19:46:02,64.7,0.94,9.16,68.6,Slight Wear,157
2048-01-02 19:46:02,65.81,1.08,9.37,68.2,Slight Wear,156
2048-01-03 19:46:02,64.62,0.95,9.4,67.7,Slight Wear,155
2048-01-04 19:46:02,65.51,1.04,9.35,67.3,Slight Wear,154
2048-01-05 19:46:02,64.63,1.01,9.38,66.9,Slight Wear,153
2048-01-06 19:46:02,65.37,1.08,9.32,66.5,Slight Wear,152
2048-01-07 19:46:02,65.97,1.15,9.67,66.1,Slight Wear,151
2048-01-08 19:46:02,66.32,1.12,9.56,65.7,Slight Wear,150
2048-01-09 19:46:02,65.59,1.05,9.79,65.3,Slight Wear,149
2048-01-10 19:46:02,64.84,1.26,9.85,64.9,Slight Wear,148
2048-01-11 19:46:02,66.51,1.24,9.53,64.5,Slight Wear,147
2048-01-12 19:46:02,66.76,1.16,9.69,64.1,Slight Wear,146
2048-01-13 19:46:02,65.6,1.2,9.91,63.7,Slight Wear,145
2048-01-14 19:46:02,66.08,1.35,10.13,63.3,Slight Wear,144
2048-01-15 19:46:02,65.96,1.34,9.89,62.9,Slight Wear,143
2048-01-16 19:46:02,65.27,1.51,9.85,62.5,Slight Wear,142
2048-01-17 19:46:02,66.66,1.5,10.12,62.1,Slight Wear,141
2048-01-18 19:46:02,65.97,1.61,10.06,61.7,Slight Wear,140
2048-01-19 19:46:02,66.66,1.42,9.99,61.3,Slight Wear,139
2048-01-20 19:46:02,65.22,1.59,10.16,60.9,Slight Wear,138
2048-01-21 19:46:02,66.9,1.52,10.23,60.5,Slight Wear,137
2048-01-22 19:46:02,66.54,1.72,10.29,60.0,Slight Wear,136
2048-01-23 19:46:02,69.37,1.97,11.7,59.6,Moderate Wear,135
2048-01-24 19:46:02,66.02,1.79,9.74,59.2,Moderate Wear,134
2048-01-25 19:46:02,67.26,1.78,10.27,58.8,Moderate Wear,133
2048-01-26 19:46:02,66.78,1.85,10.12,58.4,Moderate Wear,132
2048-01-27 19:46:02,67.13,1.95,10.2,58.0,Moderate Wear,131
2048-01-28 19:46:02,66.38,1.83,10.26,57.6,Moderate Wear,130
2048-01-29 19:46:02,69.28,1.68,10.47,57.2,Moderate Wear,129
2048-01-30 19:46:02,66.45,1.98,10.54,56.8,Moderate Wear,128
2048-01-31 19:46:02,67.3,2.07,10.73,56.4,Moderate Wear,127
2048-02-01 19:46:02,67.96,2.0,10.32,56.0,Moderate Wear,126
2048-02-02 19:46:02,66.9,2.1,10.46,55.6,Moderate Wear,125
2048-02-03 19:46:02,66.96,2.25,10.72,55.2,Moderate Wear,124
2048-02-04 19:46:02,66.29,2.16,10.41,54.8,Moderate Wear,123
2048-02-05 19:46:02,70.16,2.53,12.61,50.0,Moderate Wear,122
2048-02-06 19:46:02,68.79,2.22,10.32,50.0,Moderate Wear,121
2048-02-07 19:46:02,,,,47.9,Moderate Wear,120
2048-02-08 19:46:02,69.56,2.51,13.14,47.9,Moderate Wear,119
2048-02-09 19:46:02,72.42,2.78,13.25,41.1,Moderate Wear,118
2048-02-10 19:46:02,68.58,2.08,11.05,41.1,Moderate Wear,117
2048-02-11 19:46:02,67.93,1.97,10.95,41.1,Moderate Wear,116
2048-02-12 19:46:02,67.95,2.17,10.81,41.1,Moderate Wear,115
2048-02-13 19:46:02,67.2,2.25,11.0,41.1,Moderate Wear,114
2048-02-14 19:46:02,69.52,2.14,10.98,41.1,Moderate Wear,113
2048-02-15 19:46:02,72.69,2.77,12.39,41.1,Moderate Wear,112
2048-02-16 19:46:02,70.03,2.27,11.25,41.1,Moderate Wear,111
2048-02-17 19:46:02,69.66,2.2,11.1,41.1,Moderate Wear,110
2048-02-18 19:46:02,69.38,2.15,11.34,41.1,Moderate Wear,109
2048-02-19 19:46:02,71.18,2.11,11.2,41.1,Moderate Wear,108
2048-02-20 19:46:02,69.1,2.08,11.37,41.1,Moderate Wear,107
2048-02-21 19:46:02,70.38,2.36,11.72,41.1,Moderate Wear,106
2048-02-22 19:46:02,70.9,2.44,11.48,41.1,Moderate Wear,105
2048-02-23 19:46:02,70.79,2.39,11.77,41.1,Moderate Wear,104
2048-02-24 19:46:02,73.08,2.36,11.63,41.1,Moderate Wear,103
